Alimento_ID,DATA_ID,ESTABELECIMENTO_ID,CARBOIDRATO,GORDURA_SATURADA,GORDURA_INSATURADA,LACTOSE,PROTEINA
6152,5910,8850,19,9,10,12,8
6153,1547,1262,9,10,6,13,17
6153,2580,4189,9,10,6,13,17
6153,4738,2140,9,10,6,13,17
6153,5414,7907,9,10,6,13,17
6154,4455,1746,5,0,1,0,18
6155,5182,781,17,4,10,4,1
6156,6385,6061,18,4,4,12,13
6157,3054,595,1,4,10,2,11
6157,3088,5503,1,4,10,2,11
6157,4786,4949,1,4,10,2,11
6160,2326,8151,18,3,8,10,17
6160,2700,6373,18,3,8,10,17
6160,3119,7043,18,3,8,10,17
6160,4858,2321,18,3,8,10,17
6162,3829,7444,2,2,6,1,18
6162,5280,126,2,2,6,1,18
6162,6677,5411,2,2,6,1,18
6162,6747,3588,2,2,6,1,18
6164,2205,7330,8,2,8,10,6
6165,2345,6379,16,7,6,5,5
6165,5903,7836,16,7,6,5,5
6165,6012,4906,16,7,6,5,5
6166,5330,75,6,6,7,1,5
6167,4018,8465,19,5,10,15,1
6170,1500,7976,12,4,5,12,12
6170,5985,789,12,4,5,12,12
6171,96,451,1,4,6,2,2
6171,458,7254,1,4,6,2,2
6171,3610,848,1,4,6,2,2
6171,5712,8754,1,4,6,2,2
6172,5466,361,18,0,8,1,5
6173,4871,1000,11,6,5,8,5
6173,6912,5033,11,6,5,8,5
6175,223,6520,19,2,8,6,2
6175,3821,9535,19,2,8,6,2
6176,527,4630,6,7,8,9,0
6176,5357,4835,6,7,8,9,0
6176,6757,6213,6,7,8,9,0
6177,2991,122,11,8,2,10,15
6177,5605,4078,11,8,2,10,15
6177,5662,1769,11,8,2,10,15
6178,1835,509,20,3,8,3,8
6179,3998,222,11,4,5,7,8
6180,3539,7985,4,2,3,14,20
6182,2356,3488,0,0,2,14,3
6182,2391,217,0,0,2,14,3
6182,4123,180,0,0,2,14,3
6182,5928,3510,0,0,2,14,3
6183,3546,388,9,8,3,6,20
6183,4553,698,9,8,3,6,20
6184,2089,8102,11,8,7,10,6
6185,2691,8137,4,7,6,13,17
6185,5078,2149,4,7,6,13,17
6185,5847,3393,4,7,6,13,17
6188,1879,4478,5,8,9,1,20
6188,3889,2512,5,8,9,1,20
6188,5219,1802,5,8,9,1,20
6188,5435,8323,5,8,9,1,20
6189,4069,8330,2,6,3,1,11
6189,4966,9082,2,6,3,1,11
6191,810,7295,15,8,0,9,12
6191,1334,7545,15,8,0,9,12
6191,3339,3608,15,8,0,9,12
6191,5206,2857,15,8,0,9,12
6191,6706,5217,15,8,0,9,12
6192,1291,4750,18,0,9,12,1
6193,98,1931,14,1,5,7,15
6194,6316,6134,10,9,5,4,13
6195,3794,429,0,5,6,7,4
6195,4976,8659,0,5,6,7,4
6197,286,9230,0,7,4,8,14
6197,6891,41,0,7,4,8,14
6198,4072,7942,10,8,8,6,13
6200,279,7055,20,8,2,11,16
6200,4114,36,20,8,2,11,16
6200,6836,3335,20,8,2,11,16
6201,4540,9818,8,10,4,11,7
6202,950,6259,18,2,1,10,16
6202,3251,2326,18,2,1,10,16
6204,847,1541,17,4,7,15,9
6204,2236,745,17,4,7,15,9
6204,2729,6010,17,4,7,15,9
6204,4204,5154,17,4,7,15,9
6205,1295,4705,14,7,6,4,2
6205,2022,8200,14,7,6,4,2
6205,3050,9551,14,7,6,4,2
6205,3156,3112,14,7,6,4,2
6205,5005,5479,14,7,6,4,2
6206,4737,9652,7,1,6,1,13
6208,1597,2740,0,10,5,5,20
6208,5962,8467,0,10,5,5,20
6208,6020,1120,0,10,5,5,20
6212,557,1477,16,1,8,6,7
6213,5884,6321,6,10,5,15,2
6214,5948,6795,7,2,8,6,15
6214,6410,4675,7,2,8,6,15
6214,6848,9647,7,2,8,6,15
6215,2118,3749,10,8,3,5,18
6215,5924,6311,10,8,3,5,18
6217,5590,7403,17,4,1,7,14
6218,944,7895,5,0,1,13,0
6218,2161,398,5,0,1,13,0
6220,1744,3473,16,3,6,3,13
6220,2284,2769,16,3,6,3,13
6221,233,2220,10,9,1,10,16
6221,6619,7923,10,9,1,10,16
6222,2715,3634,0,8,2,14,4
6222,4276,5561,0,8,2,14,4
6222,4650,3143,0,8,2,14,4
6222,4827,7773,0,8,2,14,4
6224,1510,3318,0,1,7,5,6
6224,2093,7860,0,1,7,5,6
6226,3334,5229,7,1,7,3,10
6226,6371,173,7,1,7,3,10
6227,2895,1465,3,8,2,13,8
6228,101,7308,5,5,6,2,16
6228,1431,3392,5,5,6,2,16
6228,6154,6946,5,5,6,2,16
6229,5136,8719,1,6,7,11,17
6230,5674,2144,1,6,0,12,2
6233,3830,6801,1,3,2,4,12
6234,2040,9624,2,6,2,4,15
6234,6917,4103,2,6,2,4,15
6235,1680,7668,18,4,5,2,20
6235,5652,4175,18,4,5,2,20
6236,3379,4546,13,7,4,5,14
6236,3797,7743,13,7,4,5,14
6236,4180,1223,13,7,4,5,14
6237,266,5002,0,5,1,8,18
6238,779,4980,10,8,1,8,9
6239,6220,3094,17,10,7,0,14
6240,1817,8469,8,6,5,1,14
6240,2575,8037,8,6,5,1,14
6241,136,3662,6,7,0,2,1
6241,1786,465,6,7,0,2,1
6241,4431,2428,6,7,0,2,1
6241,4551,5997,6,7,0,2,1
6243,3288,6126,5,6,6,8,1
6244,1426,1340,1,0,9,2,20
6244,3814,48,1,0,9,2,20
6244,4720,9286,1,0,9,2,20
6245,605,9684,20,4,6,11,15
6246,420,7769,13,3,6,14,12
6247,509,769,3,1,6,2,19
6247,898,7420,3,1,6,2,19
6247,4698,5225,3,1,6,2,19
6249,1133,6812,16,6,8,11,7
6249,2983,2243,16,6,8,11,7
6249,5067,773,16,6,8,11,7
6249,6830,3829,16,6,8,11,7
6249,6837,827,16,6,8,11,7
6250,6453,5374,2,6,9,15,5
6252,3989,5950,15,5,4,14,8
6255,2226,6404,1,9,9,2,19
6257,1272,599,0,7,10,1,10
6259,1293,9615,9,1,0,3,15
6259,6187,5278,9,1,0,3,15
6260,4124,8350,15,5,9,4,6
6262,541,9224,4,4,5,4,2
6262,2308,2803,4,4,5,4,2
6264,5578,1355,7,7,4,10,3
6265,844,3411,18,5,9,4,0
6266,2977,587,5,5,0,15,15
6266,3964,9342,5,5,0,15,15
6268,2370,2341,10,9,4,3,17
6268,4390,4502,10,9,4,3,17
6270,5498,2512,11,8,10,0,18
6270,6380,6929,11,8,10,0,18
6272,2672,1715,20,4,6,11,15
6272,3442,9750,20,4,6,11,15
6273,479,8730,17,7,7,10,14
6274,1676,2775,16,8,5,10,16
6275,146,4048,18,6,10,13,19
6276,1480,714,0,9,9,11,3
6276,1746,8025,0,9,9,11,3
6276,6657,2020,0,9,9,11,3
6278,466,8213,1,4,4,10,2
6278,968,343,1,4,4,10,2
6280,171,8819,0,10,8,3,14
6280,430,6,0,10,8,3,14
6280,4924,9209,0,10,8,3,14
6281,5946,3130,0,1,6,14,1
6281,6860,9760,0,1,6,14,1
6282,109,2431,18,1,2,12,12
6282,4831,8754,18,1,2,12,12
6283,4934,9869,0,6,9,9,3
6284,2823,2770,5,5,1,5,16
6285,3405,8760,5,5,4,7,2
6285,5032,4428,5,5,4,7,2
6286,1807,7455,2,2,10,15,2
6287,3746,2787,19,9,8,6,17
6287,4561,5068,19,9,8,6,17
6288,1361,571,8,7,3,1,3
6289,4103,9110,8,3,8,6,11
6289,6915,77,8,3,8,6,11
6290,445,3046,11,9,8,6,11
6290,1719,7875,11,9,8,6,11
6292,1902,8737,9,10,4,13,3
6292,3074,6154,9,10,4,13,3
6292,3938,5039,9,10,4,13,3
6293,2903,9201,17,4,9,7,20
6294,541,2131,1,10,1,14,15
6294,5888,7184,1,10,1,14,15
6294,6904,456,1,10,1,14,15
6295,2100,3651,20,7,0,1,6
6295,5345,3944,20,7,0,1,6
6297,2594,7528,7,9,1,13,12
6297,4269,232,7,9,1,13,12
6298,1555,2750,0,6,3,0,3
6299,749,4793,4,8,4,8,11
6299,5682,1250,4,8,4,8,11
6300,2651,2941,19,1,8,15,4
6300,4906,3532,19,1,8,15,4
6300,5805,2820,19,1,8,15,4
6301,2978,4921,16,10,2,15,20
6301,3541,7853,16,10,2,15,20
6301,3888,2652,16,10,2,15,20
6301,4900,4946,16,10,2,15,20
6302,3699,9503,20,2,3,1,11
6302,5559,9682,20,2,3,1,11
6303,284,3181,13,3,0,8,20
6304,3565,1941,11,7,7,1,9
6304,6083,8238,11,7,7,1,9
6305,5530,5692,15,3,8,12,16
6306,3271,5955,20,0,4,4,4
6306,6007,8658,20,0,4,4,4
6307,1809,104,10,0,6,3,0
6307,6677,8,10,0,6,3,0
6308,5433,1712,12,3,4,3,17
6308,5582,4020,12,3,4,3,17
6309,563,4313,8,5,10,9,16
6310,4587,9718,3,3,7,4,20
6310,6407,3221,3,3,7,4,20
6310,6798,4447,3,3,7,4,20
6311,5750,2112,17,10,7,8,3
6312,3527,4002,7,6,5,0,15
6312,3888,2033,7,6,5,0,15
6313,3245,2733,3,2,1,15,9
6314,1711,2466,2,3,4,6,14
6315,3809,7319,7,5,8,13,1
6315,5523,8928,7,5,8,13,1
6316,4317,6971,1,8,7,11,15
6317,3366,484,20,2,10,10,9
6319,6733,4768,15,5,2,13,3
6320,1017,4643,14,4,6,14,9
6321,1969,5902,13,10,5,14,20
6321,4477,8027,13,10,5,14,20
6322,1893,1348,1,3,2,4,12
6322,2158,2702,1,3,2,4,12
6322,4947,8703,1,3,2,4,12
6324,3957,4134,14,6,1,8,10
6325,3503,3094,1,10,5,11,18
6325,6322,7948,1,10,5,11,18
6325,6586,3699,1,10,5,11,18
6326,1170,8416,8,0,9,15,8
6328,3401,9168,11,6,5,8,20
6329,3414,3600,5,1,5,6,13
6330,3917,503,2,5,10,15,13
6330,5188,2659,2,5,10,15,13
6331,1141,6215,5,2,10,9,6
6331,2501,8071,5,2,10,9,6
6332,2712,4893,17,5,0,11,5
6332,6736,2547,17,5,0,11,5
6333,4914,1643,1,4,7,8,10
6335,281,1258,0,8,8,11,3
6335,1109,5304,0,8,8,11,3
6335,1365,7385,0,8,8,11,3
6335,4126,8822,0,8,8,11,3
6336,4913,7711,18,3,5,13,11
6336,6279,1869,18,3,5,13,11
6337,159,2118,4,5,9,10,14
6338,2640,3167,1,9,4,9,14
6339,6385,295,5,4,0,14,1
6340,509,5272,6,2,3,1,1
6340,5792,9915,6,2,3,1,1
6340,6864,1519,6,2,3,1,1
6341,771,5584,8,10,10,12,8
6342,3672,8136,10,6,5,4,5
6342,6051,7423,10,6,5,4,5
6342,6932,5684,10,6,5,4,5
6343,909,6655,6,8,2,6,18
6343,6158,2877,6,8,2,6,18
6344,543,1431,3,5,0,0,12
6344,1282,1648,3,5,0,0,12
6345,3829,991,20,5,1,14,1
6346,1793,7790,19,4,7,15,13
6346,3368,3343,19,4,7,15,13
6348,2382,4192,11,1,5,7,11
6348,5484,1911,11,1,5,7,11
6349,4110,1890,20,4,0,11,8
6350,6309,6845,6,10,2,12,9
6351,6803,8491,5,4,3,11,7
6352,2863,7445,6,0,6,2,17
6352,3723,9271,6,0,6,2,17
6353,172,8284,2,6,5,7,3
6353,817,5323,2,6,5,7,3
6354,666,3599,10,4,7,4,7
6354,1139,2197,10,4,7,4,7
6354,5839,8982,10,4,7,4,7
6354,6235,3832,10,4,7,4,7
6356,959,3759,1,10,8,11,13
6356,2336,8750,1,10,8,11,13
6356,3656,898,1,10,8,11,13
6356,6244,4909,1,10,8,11,13
6357,478,3662,11,3,1,14,19
6357,1832,5060,11,3,1,14,19
6358,5929,9379,2,4,10,5,10
6359,410,8454,19,5,9,8,12
6359,956,4935,19,5,9,8,12
6360,1727,9989,11,2,3,9,17
6360,3995,9623,11,2,3,9,17
6360,4232,3387,11,2,3,9,17
6361,1742,3070,11,7,3,10,16
6361,3370,1362,11,7,3,10,16
6361,3703,3026,11,7,3,10,16
6361,5110,2841,11,7,3,10,16
6361,6180,5396,11,7,3,10,16
6361,6472,1675,11,7,3,10,16
6362,1111,601,8,3,5,7,8
6363,658,1846,1,4,5,2,10
6364,2905,2092,12,10,3,3,17
6364,3715,8905,12,10,3,3,17
6366,1322,8857,17,2,8,12,4
6366,2719,8613,17,2,8,12,4
6366,3333,8524,17,2,8,12,4
6366,4552,9832,17,2,8,12,4
6367,135,5858,20,1,5,9,5
6367,826,9259,20,1,5,9,5
6368,96,6948,6,0,1,4,13
6369,3569,3608,0,1,3,5,3
6369,4802,4532,0,1,3,5,3
6370,1592,9165,13,2,4,10,7
6370,5465,4356,13,2,4,10,7
6371,4007,7409,9,8,7,1,1
6371,5231,246,9,8,7,1,1
6372,247,1855,0,8,4,1,2
6372,2439,1383,0,8,4,1,2
6372,2867,6798,0,8,4,1,2
6373,2104,6292,15,8,10,7,0
6373,4376,1561,15,8,10,7,0
6375,578,9470,2,7,2,0,1
6375,6163,9745,2,7,2,0,1
6375,6665,3404,2,7,2,0,1
6377,1512,6188,4,1,5,10,9
6377,4095,1771,4,1,5,10,9
6379,468,8735,12,0,0,11,16
6380,3302,91,0,3,7,10,12
6380,4888,9215,0,3,7,10,12
6382,2218,3416,1,5,0,3,0
6383,909,2645,5,2,5,3,5
6383,3949,6768,5,2,5,3,5
6385,191,2865,5,6,2,14,11
6385,3153,6613,5,6,2,14,11
6385,3912,6254,5,6,2,14,11
6385,5792,8305,5,6,2,14,11
6386,590,5813,13,7,1,9,16
6386,996,7423,13,7,1,9,16
6390,1255,1148,15,8,1,4,6
6390,1728,6157,15,8,1,4,6
6390,5829,9624,15,8,1,4,6
6391,1658,1475,15,6,10,9,19
6391,1864,3973,15,6,10,9,19
6391,5866,3053,15,6,10,9,19
6393,3654,8507,10,9,8,5,10
6394,6553,3765,19,5,3,6,6
6394,6681,3036,19,5,3,6,6
6395,4918,8924,15,8,1,9,17
6395,6281,6046,15,8,1,9,17
6395,6484,1015,15,8,1,9,17
6396,5668,6062,8,5,7,6,0
6397,3152,5986,19,9,6,8,16
6397,5331,1757,19,9,6,8,16
6398,3716,7150,16,8,3,1,6
6398,4220,3002,16,8,3,1,6
6398,6020,5445,16,8,3,1,6
6398,6712,9394,16,8,3,1,6
6400,153,1312,19,6,4,0,12
6400,640,7647,19,6,4,0,12
6400,3273,1769,19,6,4,0,12
6404,3374,6257,13,8,8,1,9
6406,1412,7840,20,8,3,2,6
6406,4039,4043,20,8,3,2,6
6406,5445,428,20,8,3,2,6
6408,22,5028,19,4,8,5,20
6408,1071,789,19,4,8,5,20
6408,5919,3801,19,4,8,5,20
6408,6805,1316,19,4,8,5,20
6410,3305,3570,9,6,8,11,18
6410,4012,2937,9,6,8,11,18
6410,4951,4838,9,6,8,11,18
6411,228,7717,19,0,5,2,19
6411,4821,8798,19,0,5,2,19
6411,5389,520,19,0,5,2,19
6411,6128,9137,19,0,5,2,19
6412,1335,8825,20,1,6,7,11
6412,1774,7214,20,1,6,7,11
6413,564,2660,13,8,0,7,19
6413,812,6782,13,8,0,7,19
6413,2831,5834,13,8,0,7,19
6413,4970,32,13,8,0,7,19
6413,5615,8840,13,8,0,7,19
6414,3101,6760,9,0,4,12,2
6414,5755,2967,9,0,4,12,2
6415,226,190,12,6,7,3,2
6415,740,2066,12,6,7,3,2
6415,1201,4080,12,6,7,3,2
6416,78,7433,18,2,3,11,14
6416,3434,1556,18,2,3,11,14
6417,3385,4600,1,3,0,11,8
6417,6355,1420,1,3,0,11,8
6418,1293,1185,11,1,8,6,5
6418,5410,9911,11,1,8,6,5
6419,3750,1702,4,9,3,10,12
6420,2353,6994,20,3,10,2,16
6422,234,6470,15,1,8,10,6
6422,6327,3117,15,1,8,10,6
6423,253,6782,19,9,9,2,12
6423,6330,454,19,9,9,2,12
6424,4846,2553,19,10,10,2,9
6425,3793,4156,16,0,2,3,9
6425,4857,1251,16,0,2,3,9
6426,2245,4744,9,6,6,11,0
6426,3145,9791,9,6,6,11,0
6426,3470,2059,9,6,6,11,0
6427,5034,7583,9,9,7,10,20
6428,6640,6566,0,9,5,12,6
6431,717,265,18,8,0,15,3
6431,4936,1733,18,8,0,15,3
6432,3505,9843,4,1,8,15,6
6434,3038,7458,15,1,3,0,9
6434,6399,9970,15,1,3,0,9
6435,4071,5993,17,8,8,2,6
6436,6591,9917,1,3,9,0,11
6436,6884,4076,1,3,9,0,11
6438,2621,8589,19,7,5,5,14
6439,2238,4445,15,7,5,9,7
6441,4704,668,2,7,7,6,14
6442,968,723,2,1,8,10,18
6442,2790,6742,2,1,8,10,18
6442,3999,266,2,1,8,10,18
6442,5815,6399,2,1,8,10,18
6443,3671,6915,12,9,9,0,20
6444,3596,8405,3,3,9,14,4
6445,1267,1690,5,0,2,4,9
6445,3931,8160,5,0,2,4,9
6447,6566,8911,2,4,2,1,13
6447,6618,1843,2,4,2,1,13
6448,4966,5352,9,6,6,7,0
6448,5901,9960,9,6,6,7,0
6449,752,7042,8,9,3,0,14
6449,2413,1898,8,9,3,0,14
6449,5593,6266,8,9,3,0,14
6451,6774,5277,1,4,9,5,19
6452,5163,5285,11,10,6,6,8
6452,6799,6129,11,10,6,6,8
6453,5772,9973,6,1,3,9,18
6454,1816,783,14,4,10,4,20
6454,4495,9177,14,4,10,4,20
6454,6803,136,14,4,10,4,20
6455,653,9620,8,8,10,14,12
6457,676,2077,15,5,3,5,3
6457,2468,6105,15,5,3,5,3
6457,3252,6163,15,5,3,5,3
6457,3776,7010,15,5,3,5,3
6458,4030,8062,4,7,2,8,14
6458,5228,6550,4,7,2,8,14
6459,3007,8350,0,1,7,5,15
6460,6290,1321,3,0,4,0,9
6461,1499,6489,8,8,0,12,10
6461,3799,8073,8,8,0,12,10
6462,4284,5442,12,10,9,0,8
6463,3344,7870,5,10,8,6,5
6463,5940,6323,5,10,8,6,5
6464,1631,268,19,8,0,5,4
6464,6143,3587,19,8,0,5,4
6465,766,2802,7,1,5,5,18
6466,259,5265,18,5,9,13,2
6466,3262,2422,18,5,9,13,2
6468,179,3213,11,3,7,10,2
6468,988,318,11,3,7,10,2
6468,2070,2859,11,3,7,10,2
6470,1927,1060,5,6,5,10,10
6470,6074,8830,5,6,5,10,10
6472,107,8840,4,9,2,15,2
6473,4296,5198,17,10,6,14,3
6474,160,1107,8,9,7,14,5
6474,2470,5660,8,9,7,14,5
6475,1075,2009,1,5,8,3,16
6475,1503,5469,1,5,8,3,16
6475,4483,2170,1,5,8,3,16
6475,5101,1793,1,5,8,3,16
6476,1051,3576,1,2,1,12,7
6477,2698,9058,10,8,4,0,12
6477,3031,9587,10,8,4,0,12
6477,5543,9822,10,8,4,0,12
6477,6900,4328,10,8,4,0,12
6478,1484,6582,2,1,10,8,9
6478,1663,7649,2,1,10,8,9
6478,5393,5394,2,1,10,8,9
6480,2500,1068,10,1,0,6,18
6481,1623,3489,8,1,0,8,13
6481,2810,1755,8,1,0,8,13
6481,3347,4499,8,1,0,8,13
6481,5012,248,8,1,0,8,13
6482,2131,5924,15,2,10,5,8
6482,5237,8347,15,2,10,5,8
6483,1585,6490,3,9,2,9,19
6483,4155,5448,3,9,2,9,19
6484,3857,26,11,8,4,15,9
6485,1938,1681,7,3,2,6,5
6487,1294,7436,1,5,2,12,3
6487,2925,2861,1,5,2,12,3
6487,5275,3959,1,5,2,12,3
6488,3728,7219,3,5,4,0,2
6488,3874,3357,3,5,4,0,2
6488,4489,6324,3,5,4,0,2
6489,6136,9994,10,9,4,3,17
6491,2083,1508,15,1,6,4,17
6491,2629,3920,15,1,6,4,17
6493,989,4290,15,3,9,7,0
6494,1701,748,6,8,6,2,3
6494,2313,1591,6,8,6,2,3
6494,4632,9561,6,8,6,2,3
6494,6777,3866,6,8,6,2,3
6495,3266,2832,18,0,5,10,8
6496,192,6964,20,0,10,8,5
6496,5713,7162,20,0,10,8,5
6497,4056,4044,0,6,2,7,11
6497,6853,9845,0,6,2,7,11
6498,800,7028,8,10,8,7,7
6499,1379,4728,10,3,10,0,12
6499,2607,421,10,3,10,0,12
6501,853,8688,9,7,7,7,15
6501,5400,5314,9,7,7,7,15
6502,287,8951,12,3,4,14,19
6502,4118,660,12,3,4,14,19
6502,4156,6418,12,3,4,14,19
6502,5210,6040,12,3,4,14,19
6502,5938,6517,12,3,4,14,19
6503,883,4722,12,2,5,3,14
6503,1811,2452,12,2,5,3,14
6503,4310,9570,12,2,5,3,14
6503,5291,8604,12,2,5,3,14
6503,6745,813,12,2,5,3,14
6504,6414,619,7,5,4,2,8
6505,6175,1159,15,3,0,11,14
6506,5225,7882,6,9,3,12,5
6507,6834,3001,15,5,4,14,8
6508,3089,3774,20,4,7,12,17
6508,4178,4772,20,4,7,12,17
6508,5466,9553,20,4,7,12,17
6509,511,2225,1,10,3,2,14
6509,1242,7068,1,10,3,2,14
6509,5372,7659,1,10,3,2,14
6510,3852,1125,10,4,0,7,7
6511,1018,69,2,7,2,0,1
6511,1564,198,2,7,2,0,1
6512,4943,7859,7,2,4,6,10
6513,2216,9595,3,8,0,5,10
6513,4299,1316,3,8,0,5,10
6515,5236,6669,16,4,9,14,13
6516,855,8609,18,3,0,5,5
6516,2465,7447,18,3,0,5,5
6516,5023,5218,18,3,0,5,5
6517,3843,6343,2,9,7,9,19
6517,4367,5906,2,9,7,9,19
6518,388,5389,12,5,10,0,9
6518,2788,6518,12,5,10,0,9
6518,6400,7560,12,5,10,0,9
6519,2618,311,9,8,3,15,8
6519,4676,4205,9,8,3,15,8
6519,6027,6110,9,8,3,15,8
6520,2850,3722,15,6,9,3,0
6521,871,2284,6,0,6,8,4
6521,5837,4866,6,0,6,8,4
6523,1238,9910,7,10,9,0,0
6523,1729,5130,7,10,9,0,0
6523,2234,5106,7,10,9,0,0
6525,1785,8994,12,9,5,1,12
6525,3232,1021,12,9,5,1,12
6525,3711,8302,12,9,5,1,12
6525,5588,2453,12,9,5,1,12
6526,220,377,12,9,5,13,6
6526,1995,6895,12,9,5,13,6
6526,6060,5967,12,9,5,13,6
6527,115,6793,4,5,3,1,5
6529,18,8103,1,10,10,15,12
6530,1648,9906,15,5,4,14,8
6530,2054,6930,15,5,4,14,8
6530,3923,1970,15,5,4,14,8
6530,3992,3630,15,5,4,14,8
6530,5504,446,15,5,4,14,8
6531,781,7309,3,2,3,6,12
6531,1359,1970,3,2,3,6,12
6531,2436,8106,3,2,3,6,12
6531,4806,1836,3,2,3,6,12
6531,5171,741,3,2,3,6,12
6533,706,2207,7,2,3,4,15
6533,1371,2782,7,2,3,4,15
6534,3489,8503,3,0,4,0,9
6534,3809,1471,3,0,4,0,9
6535,5713,8065,12,8,0,3,2
6536,1104,5305,9,0,9,9,10
6536,1127,669,9,0,9,9,10
6536,3052,3340,9,0,9,9,10
6536,3247,8303,9,0,9,9,10
6536,5420,7918,9,0,9,9,10
6537,3475,3379,15,10,0,13,7
6537,3537,7887,15,10,0,13,7
6537,6080,735,15,10,0,13,7
6538,808,9785,19,9,4,9,17
6540,4364,2709,19,1,0,13,5
6540,4761,9336,19,1,0,13,5
6541,5665,1088,6,1,9,1,3
6542,5987,1110,6,2,9,9,8
6544,4877,9758,17,10,10,8,6
6544,5037,6240,17,10,10,8,6
6546,591,6074,5,2,1,4,13
6546,930,5808,5,2,1,4,13
6546,2641,1717,5,2,1,4,13
6546,3483,4,5,2,1,4,13
6546,4292,9699,5,2,1,4,13
6547,2178,400,6,9,9,15,0
6547,4802,677,6,9,9,15,0
6548,3731,4259,19,3,6,6,8
6548,4711,5842,19,3,6,6,8
6549,3111,6777,9,5,10,4,3
6550,4883,2566,15,8,3,9,5
6551,4922,7297,8,3,6,12,4
6553,2226,4620,12,4,3,6,0
6553,5606,7575,12,4,3,6,0
6554,509,726,8,3,9,6,3
6555,324,9221,9,1,7,6,5
6556,147,6505,4,3,7,2,4
6557,1174,3834,5,3,6,14,17
6557,3263,4160,5,3,6,14,17
6557,4319,3401,5,3,6,14,17
6558,1234,1319,4,4,3,8,20
6559,216,2756,12,6,4,6,12
6559,4773,9473,12,6,4,6,12
6560,2219,2382,6,10,5,10,15
6560,6856,99,6,10,5,10,15
6561,4879,7659,0,1,1,15,5
6562,1962,3239,4,6,3,6,9
6563,3172,7142,10,2,10,5,18
6563,6067,8035,10,2,10,5,18
6564,659,1637,1,2,7,12,18
6565,3198,3130,9,6,5,3,12
6565,5800,9739,9,6,5,3,12
6566,2248,6669,20,8,5,0,4
6567,2458,5131,3,7,4,1,0
6567,3419,5553,3,7,4,1,0
6567,6619,5512,3,7,4,1,0
6568,1350,2741,12,3,1,12,20
6568,2790,7500,12,3,1,12,20
6568,4993,5941,12,3,1,12,20
6569,757,3665,16,0,6,7,2
6569,4422,8152,16,0,6,7,2
6570,6643,7642,11,2,2,6,19
6571,495,7417,13,6,1,12,8
6571,1319,3525,13,6,1,12,8
6571,5001,1981,13,6,1,12,8
6571,5183,1128,13,6,1,12,8
6571,5927,6455,13,6,1,12,8
6572,836,2970,11,8,8,14,1
6573,3724,6397,10,10,5,7,14
6574,596,3369,18,3,2,2,10
6574,3826,3953,18,3,2,2,10
6574,4526,739,18,3,2,2,10
6576,4434,4659,18,7,0,0,17
6577,1465,2645,15,5,2,13,3
6579,3476,38,4,5,1,4,9
6579,4068,7542,4,5,1,4,9
6580,4527,3766,14,2,5,12,16
6580,4833,6697,14,2,5,12,16
6581,3274,2660,0,3,6,4,6
6581,4053,207,0,3,6,4,6
6581,4328,9175,0,3,6,4,6
6582,3306,2169,1,6,4,3,14
6583,916,6499,18,1,7,8,8
6583,2789,1973,18,1,7,8,8
6583,3267,5611,18,1,7,8,8
6583,4025,4486,18,1,7,8,8
6584,2336,235,8,9,4,10,12
6584,5461,3102,8,9,4,10,12
6586,2399,3007,7,8,2,0,8
6586,5772,3175,7,8,2,0,8
6587,5998,3653,7,2,7,14,19
6588,534,3370,18,2,1,10,16
6588,1495,6229,18,2,1,10,16
6588,3023,1485,18,2,1,10,16
6589,5444,8202,16,0,0,3,19
6590,4180,693,8,8,4,2,13
6591,2872,361,8,6,9,8,6
6592,6071,2763,7,2,7,6,0
6593,320,4898,2,6,10,4,3
6594,2632,8616,7,1,7,3,10
6594,3495,8167,7,1,7,3,10
6594,3889,4597,7,1,7,3,10
6594,5169,3170,7,1,7,3,10
6594,5714,7992,7,1,7,3,10
6594,6883,3121,7,1,7,3,10
6595,4497,8542,17,9,7,7,12
6595,5920,9769,17,9,7,7,12
6596,4464,9071,15,2,10,0,3
6597,2480,8972,16,6,3,0,7
6597,5765,9417,16,6,3,0,7
6600,5827,9194,7,7,4,4,13
6601,1883,2360,9,10,1,11,2
6603,47,3104,3,9,9,11,4
6603,528,78,3,9,9,11,4
6603,4896,5267,3,9,9,11,4
6603,5402,3246,3,9,9,11,4
6604,2335,9496,15,2,5,9,8
6604,6905,7054,15,2,5,9,8
6605,3947,2558,7,4,2,5,1
6605,5769,8541,7,4,2,5,1
6607,1150,4148,8,10,0,15,7
6608,3488,3566,14,6,3,7,6
6608,6857,3739,14,6,3,7,6
6609,62,2190,16,7,10,10,19
6611,3196,4325,12,7,2,2,13
6612,1827,9026,16,9,6,2,16
6613,456,535,0,5,0,6,15
6613,3207,5124,0,5,0,6,15
6613,6048,7942,0,5,0,6,15
6614,1989,8027,20,7,0,1,6
6615,3038,2304,7,9,10,0,11
6616,512,7678,0,8,5,15,20
6617,257,6587,7,3,2,6,5
6617,2688,355,7,3,2,6,5
6618,3677,80,19,10,3,13,10
6618,4299,691,19,10,3,13,10
6618,5513,5299,19,10,3,13,10
6619,852,4821,7,10,4,14,20
6619,3951,1117,7,10,4,14,20
6620,2764,1698,0,10,9,12,19
6620,2824,6633,0,10,9,12,19
6620,3518,7289,0,10,9,12,19
6621,3033,5990,10,9,2,3,13
6622,3585,8115,6,1,10,2,17
6623,785,1865,13,6,2,0,1
